Show Id,Show Title,Show Link,Episode Id,Episode Title,Episode Link,Highlights,Publish Date,Relevance,Listeners
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118145493,Big Cat and Wild Berry Take On the Yak Gauntlet. Presented by @KellanovaPopTarts,https://app.podscribe.com/episode/118145493,"{""description"":[""get the @KellanovaPopTarts mascots into the competitive spirit than to have them compete in the YAK <em>Gauntlet</em>""],""title"":[""Big Cat and Wild Berry Take On the Yak <em>Gauntlet</em>. Presented by @KellanovaPopTarts""],""transcript"":[{""phrase"":""(27s):  So we figured, hey, let's have them compete in a <em>gauntlet</em>."",""startTime"":27.205,""term"":""gauntlet"",""ts"":27.205,""context"":"" So we figured, hey, let's have them compete in a <em>gauntlet</em>.""}]}",12/11/2024,24.627193,
1298078,The Yak,https://app.podscribe.com/series/1298078,118122426,We Found a SECRET TUNNEL and Steven Found His New Favorite Color | The Yak 12-10-24,https://app.podscribe.com/episode/118122426,"{""transcript"":[{""phrase"":""(48m 23s):  Oh, Julian Edelman did the <em>gauntlet</em>. Gruden Gruden has not done the <em>gauntlet</em>."",""startTime"":2903.165,""term"":""gauntlet"",""ts"":2903.165,""context"":"" Oh, Julian Edelman did the <em>gauntlet</em>. Gruden Gruden has not done the <em>gauntlet</em>.""},{""phrase"":""(48m 27s):  Oh, do the <em>gauntlet</em>. Who's doing it? Super Bowl champion."",""startTime"":2907.465,""term"":""gauntlet"",""ts"":2907.465,""context"":"" Oh, do the <em>gauntlet</em>. Who's doing it? Super Bowl champion.""},{""phrase"":""(2h 23m 49s):  Maybe a slip and slide in the tunnel. Oh. Could be Put it In the <em>gauntlet</em> somewhere."",""startTime"":8628.815,""term"":""gauntlet"",""ts"":8628.815,""context"":"" Maybe a slip and slide in the tunnel. Oh. Could be Put it In the <em>gauntlet</em> somewhere.""}]}",12/10/2024,14.037175,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118122025,Robert Griffin III Takes on the Yak Gauntlet. Presented by @Ghostlifestyle,https://app.podscribe.com/episode/118122025,"{""title"":[""Robert Griffin III Takes on the Yak <em>Gauntlet</em>. Presented by @Ghostlifestyle""],""transcript"":[]}",12/10/2024,9.009095,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118112767,We Might Be Losing Our Gauntlet Goalie. Presented by @HighNoonSunSips,https://app.podscribe.com/episode/118112767,"{""title"":[""We Might Be Losing Our <em>Gauntlet</em> Goalie. Presented by @HighNoonSunSips""],""transcript"":[]}",12/10/2024,9.413817,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118108958,Joe Gatto Gives Us Some Pop Culture Updates | Best of The Yak 12-9-24,https://app.podscribe.com/episode/118108958,"{""transcript"":[{""phrase"":""(15m 54s):  Oh No. Do you want to do the <em>gauntlet</em>? Oh No. Why?"",""startTime"":953.585,""term"":""gauntlet"",""ts"":953.585,""context"":"" Oh No. Do you want to do the <em>gauntlet</em>? Oh No. Why?""},{""phrase"":""(24m 7s):  Yeah. So you would've been, you would've had a really bad <em>gauntlet</em>."",""startTime"":1447.485,""term"":""gauntlet"",""ts"":1447.485,""context"":"" Yeah. So you would've been, you would've had a really bad <em>gauntlet</em>.""},{""phrase"":""(16m 11s):  but it's not for me. Okay. Do you have like a math <em>gauntlet</em>?"",""startTime"":970.505,""term"":""gauntlet"",""ts"":970.505,""context"":"" but it's not for me. Okay. Do you have like a math <em>gauntlet</em>?""},{""phrase"":""(16m 27s):  That's the last part of the <em>gauntlet</em>. Oh yeah. The last part is,"",""startTime"":987.005,""term"":""gauntlet"",""ts"":987.005,""context"":"" That's the last part of the <em>gauntlet</em>. Oh yeah. The last part is,""},{""phrase"":""(20m 4s):  We can assign him an average <em>gauntlet</em> time. Yeah. So you just gotta get 10 of these,"",""startTime"":1204.145,""term"":""gauntlet"",""ts"":1204.145,""context"":"" We can assign him an average <em>gauntlet</em> time. Yeah. So you just gotta get 10 of these,""}]}",12/9/2024,12.839758,
1298078,The Yak,https://app.podscribe.com/series/1298078,118101349,Joe Gatto Swings By as Big Cat's Cleaning Puke Out of His Car | The Yak 12-9-24,https://app.podscribe.com/episode/118101349,"{""transcript"":[{""phrase"":""(1h 17m 15s):  No. You can, we can build one, build a math <em>gauntlet</em>."",""startTime"":4635.305,""term"":""gauntlet"",""ts"":4635.305,""context"":"" No. You can, we can build one, build a math <em>gauntlet</em>.""},{""phrase"":""(1h 16m 53s):  I welcome it. Do you want to do the <em>gauntlet</em>? Oh, no."",""startTime"":4613.045,""term"":""gauntlet"",""ts"":4613.045,""context"":"" I welcome it. Do you want to do the <em>gauntlet</em>? Oh, no.""},{""phrase"":""(1h 17m 12s):  but it's not for me. Okay. Do you have like a math <em>gauntlet</em>?"",""startTime"":4631.665,""term"":""gauntlet"",""ts"":4631.665,""context"":"" but it's not for me. Okay. Do you have like a math <em>gauntlet</em>?""},{""phrase"":""(1h 17m 28s):  That's the last part of the <em>gauntlet</em>. Oh yeah. The last Part is,"",""startTime"":4648.165,""term"":""gauntlet"",""ts"":4648.165,""context"":"" That's the last part of the <em>gauntlet</em>. Oh yeah. The last Part is,""},{""phrase"":""(1h 27m 31s):  she's, It worked there. So you would've been, you would've had a really bad <em>gauntlet</em>."",""startTime"":5250.885,""term"":""gauntlet"",""ts"":5250.885,""context"":"" she's, It worked there. So you would've been, you would've had a really bad <em>gauntlet</em>.""}]}",12/9/2024,12.507393,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118103070,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 12-9-24,https://app.podscribe.com/episode/118103070,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 19m 7s):  Okay. Do you have like a math <em>gauntlet</em>? No. You can,"",""startTime"":4746.555,""term"":""gauntlet"",""ts"":4746.555,""context"":"" Okay. Do you have like a math <em>gauntlet</em>? No. You can,""},{""phrase"":""(1h 29m 27s):  So you would've been, you would've had a really bad <em>gauntlet</em>."",""startTime"":5366.825,""term"":""gauntlet"",""ts"":5366.825,""context"":"" So you would've been, you would've had a really bad <em>gauntlet</em>.""},{""phrase"":""(1h 18m 47s):  I welcome it. Do you want to do the <em>gauntlet</em>? Oh, No."",""startTime"":4727.085,""term"":""gauntlet"",""ts"":4727.085,""context"":"" I welcome it. Do you want to do the <em>gauntlet</em>? Oh, No.""},{""phrase"":""(1h 19m 22s):  That's the last part of the <em>gauntlet</em>. Oh Yeah. The last part Is,"",""startTime"":4761.925,""term"":""gauntlet"",""ts"":4761.925,""context"":"" That's the last part of the <em>gauntlet</em>. Oh Yeah. The last part Is,""},{""phrase"":""(1h 13m 49s):  Do you think we can get him to run the <em>gauntlet</em> before he goes to the clink?"",""startTime"":4428.985,""term"":""gauntlet"",""ts"":4428.985,""context"":"" Do you think we can get him to run the <em>gauntlet</em> before he goes to the clink?""}]}",12/9/2024,21.841,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118103071,Big Cat Almost Broke His Gauntlet Record...Presented by @DrinkBODYARMOR,https://app.podscribe.com/episode/118103071,"{""title"":[""Big Cat Almost Broke His <em>Gauntlet</em> Record...Presented by @DrinkBODYARMOR""],""transcript"":[]}",12/9/2024,9.361237,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118245704,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 12-16-24,https://app.podscribe.com/episode/118245704,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 38m 39s):  You could practice using the <em>gauntlet</em>. People do Action,"",""startTime"":5919.325,""term"":""gauntlet"",""ts"":5919.325,""context"":"" You could practice using the <em>gauntlet</em>. People do Action,""},{""phrase"":""(1h 38m 36s):  that's cute. He immortalized it. You could shoot the <em>gauntlet</em>."",""startTime"":5915.605,""term"":""gauntlet"",""ts"":5915.605,""context"":"" that's cute. He immortalized it. You could shoot the <em>gauntlet</em>.""}]}",12/9/2024,21.332644,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118178595,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 12-13-24,https://app.podscribe.com/episode/118178595,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(39m 57s):  Yeah. Yeah. He would've been a <em>gauntlet</em> time for sure."",""startTime"":2396.525,""term"":""gauntlet"",""ts"":2396.525,""context"":"" Yeah. Yeah. He would've been a <em>gauntlet</em> time for sure.""},{""phrase"":""(1h 9m 11s):  Yeah. We did a special <em>gauntlet</em> with the Pop-Tarts."",""startTime"":4150.965,""term"":""gauntlet"",""ts"":4150.965,""context"":"" Yeah. We did a special <em>gauntlet</em> with the Pop-Tarts.""},{""phrase"":""(38m 30s):  we he would've, Jared Fogel would've done the <em>gauntlet</em> for sure."",""startTime"":2310.255,""term"":""gauntlet"",""ts"":2310.255,""context"":"" we he would've, Jared Fogel would've done the <em>gauntlet</em> for sure.""},{""phrase"":""(38m 42s):  Eating a foot long would've been the end of the <em>gauntlet</em>."",""startTime"":2321.965,""term"":""gauntlet"",""ts"":2321.965,""context"":"" Eating a foot long would've been the end of the <em>gauntlet</em>.""},{""phrase"":""(39m 46s):  yeah, Fuck, It's, I wanna dance. R Kelly also worked on the <em>gauntlet</em>."",""startTime"":2385.645,""term"":""gauntlet"",""ts"":2385.645,""context"":"" yeah, Fuck, It's, I wanna dance. R Kelly also worked on the <em>gauntlet</em>.""}]}",12/9/2024,20.596672,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118143107,The Yak with Big Cat & Co. Presented by Rhoback | The Yak 12-11-24,https://app.podscribe.com/episode/118143107,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 49m 57s):  Is bull like coming in Here on the acting? Yeah. He'll do the <em>gauntlet</em>."",""startTime"":6597.305,""term"":""gauntlet"",""ts"":6597.305,""context"":"" Is bull like coming in Here on the acting? Yeah. He'll do the <em>gauntlet</em>.""},{""phrase"":""(2h 1m 13s):  I think Nick Foles will do the <em>gauntlet</em>. I have a surprise for Brandon Walker."",""startTime"":7272.655,""term"":""gauntlet"",""ts"":7272.655,""context"":"" I think Nick Foles will do the <em>gauntlet</em>. I have a surprise for Brandon Walker.""},{""phrase"":""(2h 3m 17s):  Yeah. We could do a season two <em>gauntlet</em>. No, But that would make him feel important."",""startTime"":7396.695,""term"":""gauntlet"",""ts"":7396.695,""context"":"" Yeah. We could do a season two <em>gauntlet</em>. No, But that would make him feel important.""},{""phrase"":""(2h 3m 12s):  Yeah, we said that. Yeah. With Masek leaving we could also revamp a <em>gauntlet</em> and do season two."",""startTime"":7392.335,""term"":""gauntlet"",""ts"":7392.335,""context"":"" Yeah, we said that. Yeah. With Masek leaving we could also revamp a <em>gauntlet</em> and do season two.""}]}",12/9/2024,19.890312,
1298078,The Yak,https://app.podscribe.com/series/1298078,118049821,We're Gonna Host a Funeral for Brandon's Last Day at Barstool | The Yak 12-6-24,https://app.podscribe.com/episode/118049821,"{""transcript"":[{""phrase"":""(59m 31s):  Yeah. But you will, you will pay the bet And you will see our reaction to Brandon's naked body running the <em>gauntlet</em>."",""startTime"":3571.005,""term"":""gauntlet"",""ts"":3571.005,""context"":"" Yeah. But you will, you will pay the bet And you will see our reaction to Brandon's naked body running the <em>gauntlet</em>.""}]}",12/6/2024,11.180531,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118027882,Robert Griffin III Gets the Full Yak Experience | Best of The Yak 12-5-24,https://app.podscribe.com/episode/118027882,"{""transcript"":[{""phrase"":""(9m 10s):  What's The <em>gauntlet</em>? You Know what the <em>gauntlet</em> is?"",""startTime"":550.345,""term"":""gauntlet"",""ts"":550.345,""context"":"" What's The <em>gauntlet</em>? You Know what the <em>gauntlet</em> is?""},{""phrase"":""(9m 8s):  How you doing? And You're gonna have to do the <em>gauntlet</em>."",""startTime"":548.465,""term"":""gauntlet"",""ts"":548.465,""context"":"" How you doing? And You're gonna have to do the <em>gauntlet</em>.""},{""phrase"":""(9m 15s):  I know. I, I said you, you're gonna make me do the <em>gauntlet</em>,"",""startTime"":555.125,""term"":""gauntlet"",""ts"":555.125,""context"":"" I know. I, I said you, you're gonna make me do the <em>gauntlet</em>,""},{""phrase"":""(9m 39s):  We Made Cam Newton remains the only person to ever do the <em>gauntlet</em>."",""startTime"":578.705,""term"":""gauntlet"",""ts"":578.705,""context"":"" We Made Cam Newton remains the only person to ever do the <em>gauntlet</em>.""}]}",12/5/2024,14.110738,
1298078,The Yak,https://app.podscribe.com/series/1298078,118014484,Robert Griffin III Swings By After the Birth of Nick's Turd Baby | The Yak 12-5-24,https://app.podscribe.com/episode/118014484,"{""transcript"":[{""phrase"":""(54m 1s):  What's the <em>gauntlet</em>? You Know what the <em>gauntlet</em> Is?"",""startTime"":3240.545,""term"":""gauntlet"",""ts"":3240.545,""context"":"" What's the <em>gauntlet</em>? You Know what the <em>gauntlet</em> Is?""},{""phrase"":""(24m 37s):  That's Why I did the <em>gauntlet</em> with the hot fudge sundae."",""startTime"":1477.465,""term"":""gauntlet"",""ts"":1477.465,""context"":"" That's Why I did the <em>gauntlet</em> with the hot fudge sundae.""},{""phrase"":""(8m 36s):  Unnecessary. I think RG three's gonna do the <em>gauntlet</em> a little bit."",""startTime"":516.205,""term"":""gauntlet"",""ts"":516.205,""context"":"" Unnecessary. I think RG three's gonna do the <em>gauntlet</em> a little bit.""},{""phrase"":""(23m 56s):  They did the <em>gauntlet</em> and the first episode is on our Instagram."",""startTime"":1435.525,""term"":""gauntlet"",""ts"":1435.525,""context"":"" They did the <em>gauntlet</em> and the first episode is on our Instagram.""},{""phrase"":""(54m 29s):  We Made Cam Newton remains the only person to ever do the <em>gauntlet</em>."",""startTime"":3268.885,""term"":""gauntlet"",""ts"":3268.885,""context"":"" We Made Cam Newton remains the only person to ever do the <em>gauntlet</em>.""}]}",12/5/2024,13.363107,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118009188,Robert Griffin III Swings By After the Birth of Nick's Turd Baby | The Yak 12-5-24,https://app.podscribe.com/episode/118009188,"{""description"":[""ihatestevensinger.com/barstoolyak\n\nTommy John: Go to https://tommyjohn.com/yak for 30% off your first order\n\n\n\nYak <em>Gauntlet</em>"",""shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(56m 42s):  What's the <em>gauntlet</em>? You know what the <em>gauntlet</em> is?"",""startTime"":3401.825,""term"":""gauntlet"",""ts"":3401.825,""context"":"" What's the <em>gauntlet</em>? You know what the <em>gauntlet</em> is?""},{""phrase"":""(27m 19s):  That's Why did the <em>gauntlet</em> with the hot fudge sundae."",""startTime"":1638.745,""term"":""gauntlet"",""ts"":1638.745,""context"":"" That's Why did the <em>gauntlet</em> with the hot fudge sundae.""},{""phrase"":""(11m 18s):  I think RG three's gonna do the <em>gauntlet</em> A little bit."",""startTime"":678.125,""term"":""gauntlet"",""ts"":678.125,""context"":"" I think RG three's gonna do the <em>gauntlet</em> A little bit.""},{""phrase"":""(56m 40s):  How you doing? And you're gonna have to do the <em>gauntlet</em>."",""startTime"":3399.745,""term"":""gauntlet"",""ts"":3399.745,""context"":"" How you doing? And you're gonna have to do the <em>gauntlet</em>.""},{""phrase"":""(26m 37s):  They did the <em>gauntlet</em> and the first episode is on our Instagram."",""startTime"":1596.685,""term"":""gauntlet"",""ts"":1596.685,""context"":"" They did the <em>gauntlet</em> and the first episode is on our Instagram.""}]}",12/5/2024,23.807123,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,118009185,Kate and Hot Fudge Sundae Take On The Yak Gauntlet,https://app.podscribe.com/episode/118009185,"{""description"":[""better way to get the Pop-Tart mascots in the competitive spirit than to have them compete in the Yak <em>Gauntlet</em>""],""title"":[""Kate and Hot Fudge Sundae Take On The Yak <em>Gauntlet</em>""],""transcript"":[{""phrase"":""(45s):  So let's have them compete in a <em>gauntlet</em>. Yes, Kate has,"",""startTime"":44.875,""term"":""gauntlet"",""ts"":44.875,""context"":"" So let's have them compete in a <em>gauntlet</em>. Yes, Kate has,""},{""phrase"":""(3m 56s):  Fudge. Sundae. I'm sure it's a delicious flavor, but not a good <em>gauntlet</em>."",""startTime"":236.325,""term"":""gauntlet"",""ts"":236.325,""context"":"" Fudge. Sundae. I'm sure it's a delicious flavor, but not a good <em>gauntlet</em>.""}]}",12/5/2024,24.32735,
1298078,The Yak,https://app.podscribe.com/series/1298078,117980740,Big Cat DESTROYS The Gauntlet While Max Makes Some Sandwiches | The Yak 12-4-24,https://app.podscribe.com/episode/117980740,"{""title"":[""Big Cat DESTROYS The <em>Gauntlet</em> While Max Makes Some Sandwiches | The Yak 12-4-24""],""transcript"":[{""phrase"":""(10m 23s):  Turkey <em>gauntlet</em>. You are? Oh, a Turkey <em>gauntlet</em> would be Yes."",""startTime"":622.945,""term"":""gauntlet"",""ts"":622.945,""context"":"" Turkey <em>gauntlet</em>. You are? Oh, a Turkey <em>gauntlet</em> would be Yes.""},{""phrase"":""(1h 10m 38s):  Body armor. The Yak <em>gauntlet</em> is brought to you by body armor."",""startTime"":4238.285,""term"":""gauntlet"",""ts"":4238.285,""context"":"" Body armor. The Yak <em>gauntlet</em> is brought to you by body armor.""},{""phrase"":""(1h 12m 6s):  I haven't done the <em>gauntlet</em> forever. Have you ever had a bad performance?"",""startTime"":4326.085,""term"":""gauntlet"",""ts"":4326.085,""context"":"" I haven't done the <em>gauntlet</em> forever. Have you ever had a bad performance?""},{""phrase"":""(1h 11m 5s):  Yeah. One of us can make history. Shane. Shane, have you done the <em>gauntlet</em>?"",""startTime"":4264.695,""term"":""gauntlet"",""ts"":4264.695,""context"":"" Yeah. One of us can make history. Shane. Shane, have you done the <em>gauntlet</em>?""},{""phrase"":""(1h 35m 38s):  I don't know if y'all have noticed, but every time we do the <em>gauntlet</em>,"",""startTime"":5737.805,""term"":""gauntlet"",""ts"":5737.805,""context"":"" I don't know if y'all have noticed, but every time we do the <em>gauntlet</em>,""}]}",12/4/2024,20.689949,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,117977355,Big Cat DESTROYS The Gauntlet While Max Makes Some Sandwiches | The Yak 12-4-24,https://app.podscribe.com/episode/117977355,"{""description"":[""cid=DIS_DI_TP_WL_NASCAR2025D500Barsto_241022 \n\n\nYak <em>Gauntlet</em> shirts: https://store.barstoolsports.com"",""/products/the-yak-<em>gauntlet</em>-tee?""],""title"":[""Big Cat DESTROYS The <em>Gauntlet</em> While Max Makes Some Sandwiches | The Yak 12-4-24""],""transcript"":[{""phrase"":""(13m 20s):  Turkey <em>gauntlet</em>. You are? Oh, a Turkey <em>gauntlet</em> would be Yes."",""startTime"":799.965,""term"":""gauntlet"",""ts"":799.965,""context"":"" Turkey <em>gauntlet</em>. You are? Oh, a Turkey <em>gauntlet</em> would be Yes.""},{""phrase"":""(1h 14m 3s):  have you done the <em>gauntlet</em>? Well, he's filming right now."",""startTime"":4443.165,""term"":""gauntlet"",""ts"":4443.165,""context"":"" have you done the <em>gauntlet</em>? Well, he's filming right now.""},{""phrase"":""(1h 13m 35s):  BodyArmor The Yak <em>Gauntlet</em> is brought to you by BodyArmor Sports Drink."",""startTime"":4415.035,""term"":""gauntlet"",""ts"":4415.035,""context"":"" BodyArmor The Yak <em>Gauntlet</em> is brought to you by BodyArmor Sports Drink.""},{""phrase"":""(1h 15m 3s):  I haven't done the <em>gauntlet</em> forever. Have you ever had a bad performance?"",""startTime"":4502.805,""term"":""gauntlet"",""ts"":4502.805,""context"":"" I haven't done the <em>gauntlet</em> forever. Have you ever had a bad performance?""},{""phrase"":""(1h 38m 34s):  I don't know if y'all have noticed, but every time we do the <em>gauntlet</em>,"",""startTime"":5914.485,""term"":""gauntlet"",""ts"":5914.485,""context"":"" I don't know if y'all have noticed, but every time we do the <em>gauntlet</em>,""}]}",12/4/2024,21.90017,
1298078,The Yak,https://app.podscribe.com/series/1298078,117954878,Kate's Going MEGA-VIRAL for Her High School Reunion Video | The Yak 12-3-24,https://app.podscribe.com/episode/117954878,"{""transcript"":[{""phrase"":""(1h 54m 59s):  We Are careening towards this. Wait, Brandon, will you run the <em>gauntlet</em>?"",""startTime"":6899.145,""term"":""gauntlet"",""ts"":6899.145,""context"":"" We Are careening towards this. Wait, Brandon, will you run the <em>gauntlet</em>?""},{""phrase"":""(1h 55m 7s):  Oh, he asked to. Yeah. Yeah. Asked to. Oh my God. Does the <em>gauntlet</em>."",""startTime"":6906.825,""term"":""gauntlet"",""ts"":6906.825,""context"":"" Oh, he asked to. Yeah. Yeah. Asked to. Oh my God. Does the <em>gauntlet</em>.""}]}",12/3/2024,12.981075,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,117949960,Kate's Going MEGA-VIRAL for Her High School Reunion Video | The Yak 12-3-24,https://app.podscribe.com/episode/117949960,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 57m 3s):  We Are careening towards this. Wait, Brandon, will you run the <em>gauntlet</em>?"",""startTime"":7022.625,""term"":""gauntlet"",""ts"":7022.625,""context"":"" We Are careening towards this. Wait, Brandon, will you run the <em>gauntlet</em>?""}]}",12/3/2024,19.271427,
1298078,The Yak,https://app.podscribe.com/series/1298078,117905140,The Baldstool Boys Have Arrived in Turkey | The Yak 12-2-24,https://app.podscribe.com/episode/117905140,"{""transcript"":[{""phrase"":""(1h 6m 58s):  Alright, so do you guys wanna do the <em>gauntlet</em>? I would love to."",""startTime"":4018.285,""term"":""gauntlet"",""ts"":4018.285,""context"":"" Alright, so do you guys wanna do the <em>gauntlet</em>? I would love to.""},{""phrase"":""(1h 9m 35s):  The <em>gauntlet</em> is brought to you by Ghost. Energizes the holidays with Ghost."",""startTime"":4174.605,""term"":""gauntlet"",""ts"":4174.605,""context"":"" The <em>gauntlet</em> is brought to you by Ghost. Energizes the holidays with Ghost.""}]}",12/2/2024,12.951653,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,117904714,The Baldstool Boys Have Arrived in Turkey | The Yak 12-2-24,https://app.podscribe.com/episode/117904714,"{""description"":[""at your local grocery or convenience store\nFor full line-up and flavors visit drinkghost.com  \n\n\nYak <em>Gauntlet</em>"",""shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 10m 23s):  know that. Alright, so do you guys wanna do the <em>gauntlet</em>?"",""startTime"":4222.965,""term"":""gauntlet"",""ts"":4222.965,""context"":"" know that. Alright, so do you guys wanna do the <em>gauntlet</em>?""},{""phrase"":""(1h 13m 2s):  The <em>gauntlet</em> is brought to you by Ghost. Energizes the holidays with Ghost."",""startTime"":4381.525,""term"":""gauntlet"",""ts"":4381.525,""context"":"" The <em>gauntlet</em> is brought to you by Ghost. Energizes the holidays with Ghost.""},{""phrase"":""(1h 33m 6s):  Yeah. I was telling them, Tommy still texts me like he texted me like 10 days ago complaining about someone else having an easier time with the <em>Gauntlet</em>."",""startTime"":5585.515,""term"":""gauntlet"",""ts"":5585.515,""context"":"" Yeah. I was telling them, Tommy still texts me like he texted me like 10 days ago complaining about someone else having an easier time with the <em>Gauntlet</em>.""}]}",12/2/2024,22.204857,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,117713495,Cathy Mitchell Helps Ring In Thanksgiving With A DUMP Draft | The Yak 11-27-24,https://app.podscribe.com/episode/117713495,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[]}",11/27/2024,9.655822,
1298078,The Yak,https://app.podscribe.com/series/1298078,117710342,We Go On a Hunt to Find The One and Only Doug | The Yak 11-26-24,https://app.podscribe.com/episode/117710342,"{""transcript"":[{""phrase"":""(1h 2m 12s):  A lot of people sang goal ball. A lot of people saying Try and do something with the <em>gauntlet</em>,"",""startTime"":3732.445,""term"":""gauntlet"",""ts"":3732.445,""context"":"" A lot of people sang goal ball. A lot of people saying Try and do something with the <em>gauntlet</em>,""}]}",11/26/2024,11.7011,51300
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,117709405,We Go On a Hunt to Find The One and Only Doug | The Yak 11-26-24,https://app.podscribe.com/episode/117709405,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[{""phrase"":""(1h 5m 56s):  A lot of people sang goal ball. A lot of people Saying Try and do something with the <em>gauntlet</em>,"",""startTime"":3956.245,""term"":""gauntlet"",""ts"":3956.245,""context"":"" A lot of people sang goal ball. A lot of people Saying Try and do something with the <em>gauntlet</em>,""}]}",11/26/2024,19.216331,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,117690906,Jerry Dominated the Yak Gauntlet. Presented by @DrinkBODYARMOR,https://app.podscribe.com/episode/117690906,"{""title"":[""Jerry Dominated the Yak <em>Gauntlet</em>. Presented by @DrinkBODYARMOR""],""transcript"":[]}",11/25/2024,10.287513,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,117682033,Kate is About to Go to Her 20-Year High School Reunion | The Yak 11-25-24,https://app.podscribe.com/episode/117682033,"{""description"":[""Tommy John: Go to https://tommyjohn.com/yak for 40% off sitewide\n\nYak <em>Gauntlet</em> shirts: https://store.barstoolsports.com"",""/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[]}",11/25/2024,6.4278345,
2272733,Barstool Yak (YouTube),https://app.podscribe.com/series/2272733,117627166,Dinner with White Sox Dave is Inevitable | The Yak 11-22-24,https://app.podscribe.com/episode/117627166,"{""description"":[""Yak <em>Gauntlet</em> shirts: https://store.barstoolsports.com/products/the-yak-<em>gauntlet</em>-tee?""],""transcript"":[]}",11/22/2024,7.515231,
1298078,The Yak,https://app.podscribe.com/series/1298078,117612598,Kate Has a Bone to Pick with Mintzy | The Yak 11-21-24,https://app.podscribe.com/episode/117612598,"{""transcript"":[{""phrase"":""(41m 50s):  That's a pro, right? Do you guys remember yesterday when we were gonna do the <em>gauntlet</em> Body armor <em>gauntlet</em> and there wasn't an ad written down?"",""startTime"":2509.585,""term"":""gauntlet"",""ts"":2509.585,""context"":"" That's a pro, right? Do you guys remember yesterday when we were gonna do the <em>gauntlet</em> Body armor <em>gauntlet</em> and there wasn't an ad written down?""},{""phrase"":""(3m 37s):  Okay. Yeah. From all your, 'cause you've never done the <em>gauntlet</em>."",""startTime"":216.675,""term"":""gauntlet"",""ts"":216.675,""context"":"" Okay. Yeah. From all your, 'cause you've never done the <em>gauntlet</em>.""},{""phrase"":""(1h 45m 19s):  Brandon. That's The best. Fred, do you wanna do the <em>gauntlet</em>?"",""startTime"":6319.115,""term"":""gauntlet"",""ts"":6319.115,""context"":"" Brandon. That's The best. Fred, do you wanna do the <em>gauntlet</em>?""},{""phrase"":""(1h 15m 18s):  Yeah. We gotta get him on. Yeah, I him do the <em>gauntlet</em> too."",""startTime"":4517.645,""term"":""gauntlet"",""ts"":4517.645,""context"":"" Yeah. We gotta get him on. Yeah, I him do the <em>gauntlet</em> too.""}]}",11/21/2024,13.486654,51300
